BASeCamp CDebug Class Profiler Output.
log at 02/11/2007 on FASTLORD as mburgwin at 03:08.15

Profile data is in CSV format. Import into Excel! :P
Procedure Name,Times Called,Total Time (Sec),Average Time(Sec)
CollapseStack ,              0.0049 
CollapseStack ,              0.0139 
CollapseStack ,              0.005 
CollapseStack ,              0.0141 
CollapseStack ,              0.005 
CollapseStack ,              0.0139 
CollapseStack ,              0.0051 
CollapseStack ,              0.014 
CollapseStack ,              0.0052 
CollapseStack ,              0.0141 
CollapseStack ,              0.0051 
CollapseStack ,              0.0138 
CollapseStack ,              0.005 
CollapseStack ,              0.0139 
CollapseStack ,              0.0051 
CollapseStack ,              0.014 
CollapseStack ,              0.0049 
CollapseStack ,              0.0139 
CollapseStack ,              0.0049 
CollapseStack ,              0.0138 
CollapseStack ,              0.0054 
CollapseStack ,              0.0142 
CollapseStack ,              0.0053 
CollapseStack ,              0.0137 
CollapseStack ,              0.0049 
CollapseStack ,              0.016 
CollapseStack ,              0.005 
CollapseStack ,              0.0137 
CollapseStack ,              0.005 
CollapseStack ,              0.0146 
CollapseStack ,              0.005 
CollapseStack ,              0.014 
CollapseStack ,              0.005 
CollapseStack ,              0.0155 
CollapseStack ,              0.005 
CollapseStack ,              0.0138 
CollapseStack ,              0.005 
CollapseStack ,              0.0144 
CollapseStack ,              0.0051 
CollapseStack ,              0.0166 
CollapseStack ,              0.0055 
CollapseStack ,              0.0142 
CollapseStack ,              0.0055 
CollapseStack ,              0.0149 
CollapseStack ,              0.0052 
CollapseStack ,              0.0145 
CollapseStack ,              0.0054 
CollapseStack ,              0.0145 
CollapseStack ,              0.0056 
CollapseStack ,              0.0146 
CollapseStack ,              0.0053 
CollapseStack ,              0.0143 
CollapseStack ,              0.005 
CollapseStack ,              0.0143 
CollapseStack ,              0.005 
CollapseStack ,              0.0146 
CollapseStack ,              0.005 
CollapseStack ,              0.0139 
CollapseStack ,              0.0051 
CollapseStack ,              0.0141 
CollapseStack ,              0.0051 
CollapseStack ,              0.0143 
CollapseStack ,              0.0051 
CollapseStack ,              0.0147 
CollapseStack ,              0.0053 
CollapseStack ,              0.0145 
CollapseStack ,              0.0051 
CollapseStack ,              0.0145 
CollapseStack ,              0.0052 
CollapseStack ,              0.0142 
CollapseStack ,              0.0056 
CollapseStack ,              0.0146 
CollapseStack ,              0.0056 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0146 
CollapseStack ,              0.0055 
CollapseStack ,              0.015 
CollapseStack ,              0.005 
CollapseStack ,              0.0143 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.0054 
CollapseStack ,              0.0151 
CollapseStack ,              0.0058 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0145 
CollapseStack ,              0.005 
CollapseStack ,              0.0142 
CollapseStack ,              0.0051 
CollapseStack ,              0.0285 
CollapseStack ,              0.005 
CollapseStack ,              0.0137 
CollapseStack ,              0.0051 
CollapseStack ,              0.0146 
CollapseStack ,              0.0072 
CollapseStack ,              0.0169 
CollapseStack ,              0.0051 
CollapseStack ,              0.014 
CollapseStack ,              0.0056 
CollapseStack ,              0.0143 
CollapseStack ,              0.0051 
CollapseStack ,              0.015 
CollapseStack ,              0.0049 
CollapseStack ,              0.0149 
CollapseStack ,              0.0051 
CollapseStack ,              0.0146 
CollapseStack ,              0.0052 
CollapseStack ,              0.0153 
CollapseStack ,              0.005 
CollapseStack ,              0.0145 
CollapseStack ,              0.0055 
CollapseStack ,              0.0156 
CollapseStack ,              0.005 
CollapseStack ,              0.0145 
CollapseStack ,              0.0051 
CollapseStack ,              0.0147 
CollapseStack ,              0.0051 
CollapseStack ,              0.0144 
CollapseStack ,              0.005 
CollapseStack ,              0.014 
CollapseStack ,              0.0049 
CollapseStack ,              0.014 
CollapseStack ,              0.0051 
CollapseStack ,              0.0141 
CollapseStack ,              0.0047 
CollapseStack ,              0.013 
CollapseStack ,              0.0051 
CollapseStack ,              0.0145 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.0057 
CollapseStack ,              0.0148 
CollapseStack ,              0.0056 
CollapseStack ,              0.0146 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.0052 
CollapseStack ,              0.0155 
CollapseStack ,              0.0051 
CollapseStack ,              0.015 
CollapseStack ,              0.0056 
CollapseStack ,              0.0146 
CollapseStack ,              0.0051 
CollapseStack ,              0.0147 
CollapseStack ,              0.0051 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.0057 
CollapseStack ,              0.0148 
CollapseStack ,              0.0051 
CollapseStack ,              0.0155 
CollapseStack ,              0.005 
CollapseStack ,              0.0139 
CollapseStack ,              0.0053 
CollapseStack ,              0.0156 
CollapseStack ,              0.005 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.015 
CollapseStack ,              0.0058 
CollapseStack ,              0.0148 
CollapseStack ,              0.0051 
CollapseStack ,              0.0145 
CollapseStack ,              0.0051 
CollapseStack ,              0.0142 
CollapseStack ,              0.005 
CollapseStack ,              0.0141 
CollapseStack ,              0.005 
CollapseStack ,              0.0149 
CollapseStack ,              0.005 
CollapseStack ,              0.0152 
CollapseStack ,              0.0058 
CollapseStack ,              0.0149 
CollapseStack ,              0.0051 
CollapseStack ,              0.0143 
CollapseStack ,              0.0051 
CollapseStack ,              0.014 
CollapseStack ,              0.0051 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0144 
CollapseStack ,              0.0053 
CollapseStack ,              0.0152 
CollapseStack ,              0.0056 
CollapseStack ,              0.0146 
CollapseStack ,              0.0049 
CollapseStack ,              0.0146 
CollapseStack ,              0.0051 
CollapseStack ,              0.0145 
CollapseStack ,              0.0049 
CollapseStack ,              0.0147 
CollapseStack ,              0.0049 
CollapseStack ,              0.0144 
CollapseStack ,              0.0055 
CollapseStack ,              0.0144 
CollapseStack ,              0.0055 
CollapseStack ,              0.0144 
CollapseStack ,              0.0049 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.0055 
CollapseStack ,              0.0181 
CollapseStack ,              0.006 
CollapseStack ,              0.0151 
CollapseStack ,              0.0052 
CollapseStack ,              0.0155 
CollapseStack ,              0.0052 
CollapseStack ,              0.0149 
CollapseStack ,              0.0049 
CollapseStack ,              0.0146 
CollapseStack ,              0.0056 
CollapseStack ,              0.0147 
CollapseStack ,              0.0058 
CollapseStack ,              0.015 
CollapseStack ,              0.0056 
CollapseStack ,              0.0147 
CollapseStack ,              0.0051 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.0152 
CollapseStack ,              0.0049 
CollapseStack ,              0.014 
CollapseStack ,              0.005 
CollapseStack ,              0.0148 
CollapseStack ,              0.0056 
CollapseStack ,              0.0151 
CollapseStack ,              0.0049 
CollapseStack ,              0.0148 
CollapseStack ,              0.0055 
CollapseStack ,              0.0145 
CollapseStack ,              0.0059 
CollapseStack ,              0.0152 
CollapseStack ,              0.0049 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.0155 
CollapseStack ,              0.0051 
CollapseStack ,              0.0145 
CollapseStack ,              0.0054 
CollapseStack ,              0.0144 
CollapseStack ,              0.0062 
CollapseStack ,              0.0152 
CollapseStack ,              0.005 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.0154 
CollapseStack ,              0.0063 
CollapseStack ,              0.0153 
CollapseStack ,              0.0055 
CollapseStack ,              0.0145 
CollapseStack ,              0.0056 
CollapseStack ,              0.0144 
CollapseStack ,              0.0051 
CollapseStack ,              0.0151 
CollapseStack ,              0.0051 
CollapseStack ,              0.0143 
CollapseStack ,              0.0051 
CollapseStack ,              0.0148 
CollapseStack ,              0.0051 
CollapseStack ,              0.0149 
CollapseStack ,              0.0061 
CollapseStack ,              0.015 
CollapseStack ,              0.0049 
CollapseStack ,              0.0144 
CollapseStack ,              0.0052 
CollapseStack ,              0.0151 
CollapseStack ,              0.005 
CollapseStack ,              0.0145 
CollapseStack ,              0.0052 
CollapseStack ,              0.0149 
CollapseStack ,              0.0056 
CollapseStack ,              0.0146 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0154 
CollapseStack ,              0.0051 
CollapseStack ,              0.0147 
CollapseStack ,              0.0052 
CollapseStack ,              0.0154 
CollapseStack ,              0.0052 
CollapseStack ,              0.0145 
CollapseStack ,              0.0058 
CollapseStack ,              0.0148 
CollapseStack ,              0.0051 
CollapseStack ,              0.0149 
CollapseStack ,              0.0049 
CollapseStack ,              0.0145 
CollapseStack ,              0.0052 
CollapseStack ,              0.0147 
CollapseStack ,              0.0061 
CollapseStack ,              0.015 
CollapseStack ,              0.0059 
CollapseStack ,              0.0148 
CollapseStack ,              0.0051 
CollapseStack ,              0.0157 
CollapseStack ,              0.005 
CollapseStack ,              0.015 
CollapseStack ,              0.0049 
CollapseStack ,              0.0146 
CollapseStack ,              0.005 
CollapseStack ,              0.0144 
CollapseStack ,              0.0056 
CollapseStack ,              0.0145 
CollapseStack ,              0.0049 
CollapseStack ,              0.0145 
CollapseStack ,              0.005 
CollapseStack ,              0.0145 
CollapseStack ,              0.005 
CollapseStack ,              0.0151 
CollapseStack ,              0.0051 
CollapseStack ,              0.0156 
CollapseStack ,              0.0072 
CollapseStack ,              0.0163 
CollapseStack ,              0.005 
CollapseStack ,              0.0145 
CollapseStack ,              0.0049 
CollapseStack ,              0.0144 
CollapseStack ,              0.005 
CollapseStack ,              0.0145 
CollapseStack ,              0.0059 
CollapseStack ,              0.0151 
CollapseStack ,              0.0058 
CollapseStack ,              0.0148 
CollapseStack ,              0.0052 
CollapseStack ,              0.0146 
CollapseStack ,              0.006 
CollapseStack ,              0.0149 
CollapseStack ,              0.0049 
CollapseStack ,              0.0151 
CollapseStack ,              0.0051 
CollapseStack ,              0.0147 
CollapseStack ,              0.006 
CollapseStack ,              0.0169 
CollapseStack ,              0.0064 
CollapseStack ,              0.0154 
CollapseStack ,              0.0051 
CollapseStack ,              0.0145 
CollapseStack ,              0.005 
CollapseStack ,              0.014 
CollapseStack ,              0.0049 
CollapseStack ,              0.0149 
CollapseStack ,              0.0051 
CollapseStack ,              0.0153 
CollapseStack ,              0.0055 
CollapseStack ,              0.0149 
CollapseStack ,              0.0051 
CollapseStack ,              0.015 
CollapseStack ,              0.0051 
CollapseStack ,              0.0144 
CollapseStack ,              0.0051 
CollapseStack ,              0.0151 
CollapseStack ,              0.0049 
CollapseStack ,              0.014 
CollapseStack ,              0.005 
CollapseStack ,              0.0149 
CollapseStack ,              0.0061 
CollapseStack ,              0.0152 
CollapseStack ,              0.005 
CollapseStack ,              0.0144 
CollapseStack ,              0.0051 
CollapseStack ,              0.0146 
CollapseStack ,              0.005 
CollapseStack ,              0.0151 
CollapseStack ,              0.0053 
CollapseStack ,              0.0145 
CollapseStack ,              0.0064 
CollapseStack ,              0.0146 
CollapseStack ,              0.0051 
CollapseStack ,              0.0143 
CollapseStack ,              0.0049 
CollapseStack ,              0.0144 
CollapseStack ,              0.005 
CollapseStack ,              0.0146 
CollapseStack ,              0.0055 
CollapseStack ,              0.0145 
CollapseStack ,              0.0056 
CollapseStack ,              0.015 
CollapseStack ,              0.0057 
CollapseStack ,              0.0158 
CollapseStack ,              0.005 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.0144 
CollapseStack ,              0.0051 
CollapseStack ,              0.0142 
CollapseStack ,              0.0046 
CollapseStack ,              0.0146 
CollapseStack ,              0.005 
CollapseStack ,              0.0152 
CollapseStack ,              0.006 
CollapseStack ,              0.015 
CollapseStack ,              0.005 
CollapseStack ,              0.0149 
CollapseStack ,              0.0048 
CollapseStack ,              0.0145 
CollapseStack ,              0.0059 
CollapseStack ,              0.0149 
CollapseStack ,              0.0051 
CollapseStack ,              0.0145 
CollapseStack ,              0.006 
CollapseStack ,              0.015 
CollapseStack ,              0.0055 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0151 
CollapseStack ,              0.0049 
CollapseStack ,              0.0145 
CollapseStack ,              0.0056 
CollapseStack ,              0.0146 
CollapseStack ,              0.0055 
CollapseStack ,              0.0145 
CollapseStack ,              0.0049 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0141 
CollapseStack ,              0.005 
CollapseStack ,              0.0148 
CollapseStack ,              0.0056 
CollapseStack ,              0.0175 
CollapseStack ,              0.0057 
CollapseStack ,              0.0146 
CollapseStack ,              0.0049 
CollapseStack ,              0.0145 
CollapseStack ,              0.0051 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.0151 
CollapseStack ,              0.0049 
CollapseStack ,              0.0149 
CollapseStack ,              0.0051 
CollapseStack ,              0.0148 
CollapseStack ,              0.0061 
CollapseStack ,              0.0151 
CollapseStack ,              0.0048 
CollapseStack ,              0.0139 
CollapseStack ,              0.0056 
CollapseStack ,              0.015 
CollapseStack ,              0.005 
CollapseStack ,              0.014 
CollapseStack ,              0.005 
CollapseStack ,              0.0146 
CollapseStack ,              0.0051 
CollapseStack ,              0.0155 
CollapseStack ,              0.0051 
CollapseStack ,              0.0142 
CollapseStack ,              0.005 
CollapseStack ,              0.0154 
CollapseStack ,              0.006 
CollapseStack ,              0.015 
CollapseStack ,              0.0051 
CollapseStack ,              0.0141 
CollapseStack ,              0.005 
CollapseStack ,              0.0151 
CollapseStack ,              0.0051 
CollapseStack ,              0.0143 
CollapseStack ,              0.0061 
CollapseStack ,              0.0156 
CollapseStack ,              0.005 
CollapseStack ,              0.0165 
CollapseStack ,              0.005 
CollapseStack ,              0.0141 
CollapseStack ,              0.0055 
CollapseStack ,              0.0154 
CollapseStack ,              0.0048 
CollapseStack ,              0.0143 
CollapseStack ,              0.0051 
CollapseStack ,              0.0138 
CollapseStack ,              0.0051 
CollapseStack ,              0.0142 
CollapseStack ,              0.0051 
CollapseStack ,              0.015 
CollapseStack ,              0.005 
CollapseStack ,              0.0151 
CollapseStack ,              0.005 
CollapseStack ,              0.0141 
CollapseStack ,              0.005 
CollapseStack ,              0.015 
CollapseStack ,              0.005 
CollapseStack ,              0.0142 
CollapseStack ,              0.0052 
CollapseStack ,              0.0153 
CollapseStack ,              0.0051 
CollapseStack ,              0.0136 
CollapseStack ,              0.0051 
CollapseStack ,              0.0138 
CollapseStack ,              0.006 
CollapseStack ,              0.0154 
CollapseStack ,              0.0051 
CollapseStack ,              0.0153 
CollapseStack ,              0.0051 
CollapseStack ,              0.015 
CollapseStack ,              0.0051 
CollapseStack ,              0.015 
CollapseStack ,              0.005 
CollapseStack ,              0.0152 
CollapseStack ,              0.005 
CollapseStack ,              0.0147 
CollapseStack ,              0.005 
CollapseStack ,              0.0162 
CollapseStack ,              0.0051 
CollapseStack ,              0.0143 
CollapseStack ,              0.0051 
CollapseStack ,              0.0141 
CollapseStack ,              0.0057 
CollapseStack ,              0.0151 
CollapseStack ,              0.0051 
CollapseStack ,              0.0149 
CollapseStack ,              0.005 
CollapseStack ,              0.0139 
CollapseStack ,              0.0051 
CollapseStack ,              0.0157 
CollapseStack ,              0.0053 
CollapseStack ,              0.0144 
CollapseStack ,              0.005 
CollapseStack ,              0.014 
CollapseStack ,              0.005 
CollapseStack ,              0.014 
CollapseStack ,              0.0051 
CollapseStack ,              0.0148 
CollapseStack ,              0.005 
CollapseStack ,              0.0141 
CollapseStack ,              0.0058 
CollapseStack ,              0.0158 
CollapseStack ,              0.0051 
CollapseStack ,              0.0153 
CollapseStack ,              0.005 
CollapseStack ,              0.0139 
CollapseStack ,              0.005 
CollapseStack ,              0.0154 
CollapseStack ,              0.0052 
CollapseStack ,              0.0145 
CollapseStack ,              0.0064 
CollapseStack ,              0.0156 
CollapseStack ,              0.0052 
CollapseStack ,              0.0134 
RipFormula    ,              6.4608 
CollapseStack ,              0.0334 
GetOperator   ,              0.0085 
GetOperator   ,              0.0096 
GetOperator   ,              0.0093 
GetOperator   ,              0.0082 
GetOperator   ,              0.0067 
GetOperator   ,              0.0096 
GetOperator   ,              0.0084 
GetOperator   ,              0.0083 
GetOperator   ,              0.009 
GetOperator   ,              0.0094 
GetOperator   ,              0.0084 
GetOperator   ,              0.0091 
GetOperator   ,              0.008 
GetOperator   ,              0.0082 
GetOperator   ,              0.0098 
GetOperator   ,              0.009 
GetOperator   ,              0.011 
GetOperator   ,              0.008 
GetOperator   ,              0.0082 
GetOperator   ,              0.0084 
GetOperator   ,              0.0079 
GetOperator   ,              0.0092 
RemoveExtraneousSpaces      ,              0.2638 
GetOperator   ,              0.0088 
GetOperator   ,              0.0102 
ParseValue    ,              0.0146 
ParseValue    ,              0.0139 
GetOperator   ,              0.0092 
RemoveExtraneousSpaces      ,              0.0198 
GetOperator   ,              0.008 
GetOperator   ,              0.0091 
GetOperator   ,              0.0084 
ParseValue    ,              0.0222 
GetOperator   ,              0.0083 
ParseValue    ,              0.0222 
RipFormula    ,              0.0654 
CollapseStack ,              0.0049 
GetOperator   ,              0.009 
GetOperator   ,              0.0079 
RemoveExtraneousSpaces      ,              0.0282 
GetOperator   ,              0.008 
GetOperator   ,              0.008 
GetOperator   ,              0.0097 
GetOperator   ,              0.0083 
GetOperator   ,              0.0102 
ParseValue    ,              0.0344 
GetOperator   ,              0.0092 
GetOperator   ,              0.0094 
ParseValue    ,              0.0354 
RipFormula    ,              0.0917 
CollapseStack ,              0.0039 
GetOperator   ,              0.009 
GetOperator   ,              0.0095 
GetOperator   ,              0.0096 
GetOperator   ,              0.0105 
GetOperator   ,              0.0099 
GetOperator   ,              0.0094 
GetOperator   ,              0.0091 
GetOperator   ,              0.01 
GetOperator   ,              0.0087 
GetOperator   ,              0.0088 
RemoveExtraneousSpaces      ,              0.1287 
GetOperator   ,              0.0079 
GetOperator   ,              0.0078 
ParseValue    ,              0.0123 
ParseValue    ,              0.0109 
RemoveExtraneousSpaces      ,              0.0062 
GetOperator   ,              0.0095 
ParseValue    ,              0.0105 
ParseValue    ,              0.0106 
RipFormula    ,              0.0423 
CollapseStack ,              0.0039 
GetOperator   ,              0.0083 
RemoveExtraneousSpaces      ,              0.0157 
GetOperator   ,              0.0081 
GetOperator   ,              0.0089 
ParseValue    ,              0.0119 
ParseValue    ,              0.0112 
RipFormula    ,              0.0438 
RipFormula    ,              0.196 
RemoveExtraneousSpaces      ,              0.0052 
GetOperator   ,              0.0083 
ParseValue    ,              0.0099 
ParseValue    ,              0.0108 
RipFormula    ,              0.0436 
CollapseStack ,              0.0045 
GetOperator   ,              0.0105 
RemoveExtraneousSpaces      ,              0.0181 
GetOperator   ,              0.008 
GetOperator   ,              0.0091 
GetOperator   ,              0.0092 
ParseValue    ,              0.0225 
GetOperator   ,              0.0082 
ParseValue    ,              0.0214 
RipFormula    ,              0.0661 
CollapseStack ,              0.0039 
CollapseStack ,              0.1306 
CollapseStack ,              0.004 
CollapseStack ,              0.0115 
CollapseStack ,              0.0048 
CollapseStack ,              0.0145 
CollapseStack ,              0.0042 
CollapseStack ,              0.0123 
CollapseStack ,              0.0043 
CollapseStack ,              0.0133 
CollapseStack ,              0.0043 
CollapseStack ,              0.0126 
CollapseStack ,              0.0051 
CollapseStack ,              0.013 
CollapseStack ,              0.0047 
CollapseStack ,              0.0133 
CollapseStack ,              0.0042 
CollapseStack ,              0.0124 
RipFormula    ,              1.008 
CollapseStack ,              0.0061 
GetOperator   ,              0.0051 
GetOperator   ,              0.0088 
GetOperator   ,              0.0084 
GetOperator   ,              0.0085 
GetOperator   ,              0.0095 
GetOperator   ,              0.0083 
GetOperator   ,              0.0082 
GetOperator   ,              0.0089 
GetOperator   ,              0.0084 
GetOperator   ,              0.0089 
GetOperator   ,              0.008 
GetOperator   ,              0.0083 
RemoveExtraneousSpaces      ,              0.1409 
GetOperator   ,              0.005 
GetOperator   ,              0.0061 
ParseValue    ,              0.007 
ParseValue    ,              0.0086 
RipFormula    ,              0.0362 
GetOperator   ,              0.0081 
RemoveExtraneousSpaces      ,              0.0155 
GetOperator   ,              0.0089 
GetOperator   ,              0.0083 
ParseValue    ,              0.0106 
ParseValue    ,              0.0107 
RipFormula    ,              0.0415 
GetOperator   ,              0.0091 
GetOperator   ,              0.0079 
RemoveExtraneousSpaces      ,              0.0283 
GetOperator   ,              0.0079 
GetOperator   ,              0.0079 
GetOperator   ,              0.008 
GetOperator   ,              0.008 
GetOperator   ,              0.0079 
ParseValue    ,              0.0312 
GetOperator   ,              0.008 
GetOperator   ,              0.0091 
ParseValue    ,              0.034 
RipFormula    ,              0.0862 
CollapseStack ,              0.0039 
CollapseStack ,              0.1695 
GetOperator   ,              0.0072 
GetOperator   ,              0.0103 
GetOperator   ,              0.0084 
GetOperator   ,              0.0092 
GetOperator   ,              0.0085 
GetOperator   ,              0.0085 
GetOperator   ,              0.0084 
GetOperator   ,              0.0085 
GetOperator   ,              0.0086 
GetOperator   ,              0.0094 
GetOperator   ,              0.0073 
GetOperator   ,              0.009 
GetOperator   ,              0.0083 
GetOperator   ,              0.0086 
GetOperator   ,              0.0088 
GetOperator   ,              0.0101 
GetOperator   ,              0.0051 
GetOperator   ,              0.0086 
GetOperator   ,              0.0083 
GetOperator   ,              0.009 
GetOperator   ,              0.0083 
GetOperator   ,              0.0081 
GetOperator   ,              0.0089 
RemoveExtraneousSpaces      ,              0.2719 
GetOperator   ,              0.0072 
GetOperator   ,              0.0088 
GetOperator   ,              0.0071 
GetOperator   ,              0.0081 
ParseValue    ,              0.0125 
ParseValue    ,              0.0125 
GetOperator   ,              0.0095 
GetOperator   ,              0.0095 
GetOperator   ,              0.0093 
RemoveExtraneousSpaces      ,              0.0421 
GetOperator   ,              0.0085 
GetOperator   ,              0.0085 
GetOperator   ,              0.0083 
GetOperator   ,              0.0093 
GetOperator   ,              0.0083 
ParseValue    ,              0.0108 
ParseValue    ,              0.0097 
RipFormula    ,              0.0661 
CollapseStack ,              0.0043 
GetOperator   ,              0.0084 
GetOperator   ,              0.0117 
GetOperator   ,              0.0073 
ParseValue    ,              0.0133 
ParseValue    ,              0.0134 
GetOperator   ,              0.0099 
GetOperator   ,              0.0107 
GetOperator   ,              0.0062 
GetOperator   ,              0.0086 
GetOperator   ,              0.0093 
GetOperator   ,              0.0091 
GetOperator   ,              0.0084 
